-40	28.4	1.5	-10.4445	-10.4445	-109.756	0	
-40	30.8	1.5	0.413086	0.413086	-108.526	0	
-40	33.2	1.5	-12.0937	-12.0937	-108.057	0	
-40	35.6	1.5	-12.5276	-12.5276	-110.076	0	
-40	38	1.5	-13.2856	-13.2856	-106.395	0	
-40	40.4	1.5	-12.6684	-12.6684	-109.741	0	
-40	42.8	1.5	-13.749	-13.749	-109.699	0	
-40	45.2	1.5	-4.34925	-4.34925	-111.845	0	
-40	47.6	1.5	-14.373	-14.373	-112.44	0	
-40	50	1.5	-15.1956	-15.1956	-112.212	0	
-37.6	-70	1.5	-17.4344	-17.4344	-97.7859	0	
-37.6	-67.6	1.5	-19.2853	-19.2853	-101.846	0	
-37.6	-65.2	1.5	-19.118	-19.118	-102.372	0	
-37.6	-62.8	1.5	0.478591	0.478591	-103.233	0	
-37.6	-60.4	1.5	-20.787	-20.787	-97.5805	0	
-37.6	-58	1.5	-16.7044	-16.7044	-92.1355	0	
-37.6	-55.6	1.5	-8.36656	-8.36656	-113.58	0	
-37.6	-53.2	1.5	-8.80243	-8.80243	-106.325	0	
-37.6	-50.8	1.5	-15.5368	-15.5368	-105.635	0	
-37.6	-48.4	1.5	-14.7645	-14.7645	-113.898	0	
-37.6	-46	1.5	-20.7189	-20.7189	-111.083	0	
-37.6	-43.6	1.5	-7.99702	-7.99702	-108.444	0	
-37.6	-41.2	1.5	-14.2931	-14.2931	-104.682	0	
-37.6	-38.8	1.5	-6.2158	-6.2158	-110.044	0	
-37.6	-36.4	1.5	-10.384	-10.384	-108.964	0	
-37.6	-34	1.5	-12.1904	-12.1904	-104.823	0	
-37.6	-31.6	1.5	-8.74543	-8.74543	-103.803	0	
-37.6	-29.2	1.5	-11.4293	-11.4293	-107.341	0	
-37.6	-26.8	1.5	-10.6793	-10.6793	-104.033	0	
-37.6	-24.4	1.5	-9.3659	-9.3659	-103.763	0	
-37.6	-22	1.5	3.7516	3.7516	-108.426	0	
-37.6	-19.6	1.5	-9.00964	-9.00964	-99.0247	0	
-37.6	-17.2	1.5	-5.19658	-5.19658	-102.247	0	
-37.6	-14.8	1.5	-10.1954	-10.1954	-101.539	0	
-37.6	-12.4	1.5	-7.3935	-7.3935	-99.856	0	
-37.6	-10	1.5	-10.4248	-10.4248	-104.024	0	
-37.6	-7.6	1.5	-7.01852	-7.01852	-104.498	0	
-37.6	-5.2	1.5	-5.88986	-5.88986	-93.3063	0	
-37.6	-2.8	1.5	5.0782	5.0782	-104.861	0	
-37.6	-0.4	1.5	-5.98291	-5.98291	-102.806	0	
-37.6	2	1.5	-5.98901	-5.98901	-98.3542	0	
-37.6	4.4	1.5	-8.17486	-8.17486	-102.793	0	
-37.6	6.8	1.5	-7.99343	-7.99343	-102.931	0	
-37.6	9.2	1.5	-8.2247	-8.2247	-96.3011	0	
-37.6	11.6	1.5	10.2875	10.2875	-103.49	0	
-37.6	14	1.5	-13.5458	-13.5458	-105.696	0	
-37.6	16.4	1.5	-5.04348	-5.04348	-104.111	0	
-37.6	18.8	1.5	3.71978	3.71978	-104.384	0	
-37.6	21.2	1.5	-9.86416	-9.86416	-103.355	0	
-37.6	23.6	1.5	-11.0628	-11.0628	-106.028	0	
-37.6	26	1.5	-11.4367	-11.4367	-105.258	0	
-37.6	28.4	1.5	-10.1672	-10.1672	-105.929	0	
-37.6	30.8	1.5	-11.3275	-11.3275	-107.509	0	
-37.6	33.2	1.5	-15.7096	-15.7096	-107.336	0	
-37.6	35.6	1.5	-14.1425	-14.1425	-95.451	0	
-37.6	38	1.5	-15.3123	-15.3123	-113.92	0	
-37.6	40.4	1.5	-16.5897	-16.5897	-109.204	0	
-37.6	42.8	1.5	6.91776	6.91776	-110.866	0	
-37.6	45.2	1.5	-12.6795	-12.6795	-109.168	0	
-37.6	47.6	1.5	-5.46459	-5.46459	-111.746	0	
-37.6	50	1.5	-15.8057	-15.8057	-110.371	0	
-35.2	-70	1.5	-9.09228	-9.09228	-110.098	0	
-35.2	-67.6	1.5	-8.43234	-8.43234	-112.523	0	
-35.2	-65.2	1.5	-7.5034	-7.5034	-102.88	0	
-35.2	-62.8	1.5	-19.9976	-19.9976	-100.034	0	
-35.2	-60.4	1.5	0.835287	0.835287	-97.0996	0	
-35.2	-58	1.5	-15.9978	-15.9978	-110.328	0	
-35.2	-55.6	1.5	-15.9312	-15.9312	-110.491	0	
-35.2	-53.2	1.5	-3.2509	-3.2509	-113.201	0	
-35.2	-50.8	1.5	-6.39377	-6.39377	-97.4354	0	
-35.2	-48.4	1.5	-18.5174	-18.5174	-105.47	0	
-35.2	-46	1.5	-14.0514	-14.0514	-107.057	0	
-35.2	-43.6	1.5	-13.3213	-13.3213	-104.6	0	
-35.2	-41.2	1.5	-14.1046	-14.1046	-98.7503	0	
-35.2	-38.8	1.5	-13.8294	-13.8294	-105.441	0	
-35.2	-36.4	1.5	-12.2244	-12.2244	-108.574	0	
-35.2	-34	1.5	-12.3687	-12.3687	-105.048	0	
-35.2	-31.6	1.5	-10.0592	-10.0592	-108.83	0	
-35.2	-29.2	1.5	-9.24658	-9.24658	-106.453	0	
-35.2	-26.8	1.5	-7.59552	-7.59552	-104.755	0	
-35.2	-24.4	1.5	-9.40732	-9.40732	-108.747	0	
-35.2	-22	1.5	-10.8383	-10.8383	-104.549	0	
-35.2	-19.6	1.5	-8.4207	-8.4207	-103.386	0	
-35.2	-17.2	1.5	-1.97994	-1.97994	-103.976	0	
-35.2	-14.8	1.5	11.012	11.012	-104.073	0	
-35.2	-12.4	1.5	-7.63223	-7.63223	-104.252	0	
-35.2	-10	1.5	2.05609	2.05609	-91.6634	0	
-35.2	-7.6	1.5	-6.22906	-6.22906	-102.83	0	
-35.2	-5.2	1.5	-5.77339	-5.77339	-102.828	0	
-35.2	-2.8	1.5	-5.5672	-5.5672	-104.487	0	
-35.2	-0.4	1.5	-5.34849	-5.34849	-100.283	0	
-35.2	2	1.5	-6.48263	-6.48263	-100.905	0	
-35.2	4.4	1.5	-6.09566	-6.09566	-103.323	0	
-35.2	6.8	1.5	-4.97165	-4.97165	-103.412	0	
-35.2	9.2	1.5	-7.34816	-7.34816	-102.229	0	
-35.2	11.6	1.5	-7.2991	-7.2991	-101.833	0	
-35.2	14	1.5	-8.04588	-8.04588	-101.486	0	
-35.2	16.4	1.5	-8.92826	-8.92826	-102.594	0	
-35.2	18.8	1.5	-9.93913	-9.93913	-107.411	0	
-35.2	21.2	1.5	-3.202	-3.202	-91.4419	0	
-35.2	23.6	1.5	-9.06771	-9.06771	-103.054	0	
-35.2	26	1.5	-14.3598	-14.3598	-106.099	0	
-35.2	28.4	1.5	-8.44576	-8.44576	-102.733	0	
-35.2	30.8	1.5	-11.831	-11.831	-106.064	0	
-35.2	33.2	1.5	-9.48738	-9.48738	-104.242	0	
-35.2	35.6	1.5	-11.7553	-11.7553	-93.6464	0	
-35.2	38	1.5	-3.90724	-3.90724	-101.09	0	
-35.2	40.4	1.5	-4.63179	-4.63179	-109.69	0	
-35.2	42.8	1.5	-17.9191	-17.9191	-110.452	0	
-35.2	45.2	1.5	5.66727	5.66727	-106.016	0	
-35.2	47.6	1.5	-14.0272	-14.0272	-100.175	0	
-35.2	50	1.5	2.10851	2.10851	-111.75	0	
-32.8	-70	1.5	-6.75991	-6.75991	-111.386	0	
-32.8	-67.6	1.5	-18.5136	-18.5136	-114.514	0	
-32.8	-65.2	1.5	-20.7919	-20.7919	-114.272	0	
-32.8	-62.8	1.5	-19.8769	-19.8769	-111.31	0	
-32.8	-60.4	1.5	-19.1724	-19.1724	-109.956	0	
-32.8	-58	1.5	-16.6947	-16.6947	-101.271	0	
-32.8	-55.6	1.5	-16.3499	-16.3499	-113.283	0	
-32.8	-53.2	1.5	-14.0281	-14.0281	-111.834	0	
-32.8	-50.8	1.5	-12.3751	-12.3751	-112.472	0	
-32.8	-48.4	1.5	-14.5301	-14.5301	-113.957	0	
-32.8	-46	1.5	-13.9322	-13.9322	-110.05	0	
-32.8	-43.6	1.5	-8.58831	-8.58831	-107.752	0	
-32.8	-41.2	1.5	-9.96905	-9.96905	-106.206	0	
-32.8	-38.8	1.5	-5.55846	-5.55846	-108.497	0	
-32.8	-36.4	1.5	-10.1915	-10.1915	-111.117	0	
-32.8	-34	1.5	-10.0065	-10.0065	-108.348	0	
-32.8	-31.6	1.5	-11.3809	-11.3809	-105.258	0	
-32.8	-29.2	1.5	-9.99711	-9.99711	-106.605	0	
-32.8	-26.8	1.5	-8.74089	-8.74089	-108.506	0	
-32.8	-24.4	1.5	-1.21443	-1.21443	-105.239	0	
-32.8	-22	1.5	-8.6879	-8.6879	-103.952	0	
-32.8	-19.6	1.5	-4.04817	-4.04817	-99.4269	0	
-32.8	-17.2	1.5	-7.60092	-7.60092	-103.274	0	
-32.8	-14.8	1.5	-6.96664	-6.96664	-91.5325	0	
-32.8	-12.4	1.5	-7.11852	-7.11852	-101.341	0	
-32.8	-10	1.5	-5.81558	-5.81558	-102.25	0	
-32.8	-7.6	1.5	-4.54197	-4.54197	-105.281	0	
-32.8	-5.2	1.5	-5.5621	-5.5621	-101.721	0	
-32.8	-2.8	1.5	-3.89788	-3.89788	-100.45	0	
-32.8	-0.4	1.5	-2.79885	-2.79885	-91.6566	0	
-32.8	2	1.5	-4.01226	-4.01226	-101.069	0	
-32.8	4.4	1.5	0.990706	0.990706	-100.678	0	
-32.8	6.8	1.5	-6.85083	-6.85083	-99.855	0	
-32.8	9.2	1.5	-4.64185	-4.64185	-101.374	0	
-32.8	11.6	1.5	-4.51749	-4.51749	-100.343	0	
-32.8	14	1.5	-0.895123	-0.895123	-102.515	0	
-32.8	16.4	1.5	-5.86194	-5.86194	-100.94	0	
-32.8	18.8	1.5	-10.3214	-10.3214	-106.185	0	
-32.8	21.2	1.5	-8.79994	-8.79994	-103.629	0	
-32.8	23.6	1.5	-6.4835	-6.4835	-102.316	0	
-32.8	26	1.5	-11.2267	-11.2267	-104.921	0	
-32.8	28.4	1.5	-5.39816	-5.39816	-101.553	0	
-32.8	30.8	1.5	-9.44067	-9.44067	-106.27	0	
-32.8	33.2	1.5	-10.1079	-10.1079	-106.818	0	
-32.8	35.6	1.5	-10.5272	-10.5272	-107.272	0	
-32.8	38	1.5	-11.9441	-11.9441	-109.565	0	
-32.8	40.4	1.5	-8.30913	-8.30913	-109.073	0	
-32.8	42.8	1.5	-11.4826	-11.4826	-107.82	0	
-32.8	45.2	1.5	-11.1545	-11.1545	-105.073	0	
-32.8	47.6	1.5	-12.7306	-12.7306	-107.344	0	
-32.8	50	1.5	-12.8584	-12.8584	-107.085	0	
-30.4	-70	1.5	-13.8396	-13.8396	-95.1468	0	
-30.4	-67.6	1.5	-18.0534	-18.0534	-92.0909	0	
-30.4	-65.2	1.5	-11.6179	-11.6179	-112.642	0	
-30.4	-62.8	1.5	-9.85226	-9.85226	-104.697	0	
-30.4	-60.4	1.5	-9.65614	-9.65614	-104.537	0	
-30.4	-58	1.5	-6.40169	-6.40169	-109.617	0	
-30.4	-55.6	1.5	-10.6007	-10.6007	-96.6536	0	
-30.4	-53.2	1.5	-14.0786	-14.0786	-104.51	0	
-30.4	-50.8	1.5	-15.5924	-15.5924	-109.839	0	
-30.4	-48.4	1.5	-0.423832	-0.423832	-106.255	0	
-30.4	-46	1.5	-10.8821	-10.8821	-105.474	0	
-30.4	-43.6	1.5	-16.1995	-16.1995	-103.984	0	
-30.4	-41.2	1.5	-15.8666	-15.8666	-107.833	0	
-30.4	-38.8	1.5	3.08286	3.08286	-89.0164	0	
-30.4	-36.4	1.5	-14.6119	-14.6119	-103.66	0	
-30.4	-34	1.5	-10.6666	-10.6666	-98.7013	0	
-30.4	-31.6	1.5	-6.13304	-6.13304	-106.723	0	
-30.4	-29.2	1.5	-10.2829	-10.2829	-105.448	0	
-30.4	-26.8	1.5	-7.86334	-7.86334	-101.767	0	
-30.4	-24.4	1.5	3.47712	3.47712	-103.56	0	
-30.4	-22	1.5	-5.23459	-5.23459	-102.976	0	
-30.4	-19.6	1.5	-7.64785	-7.64785	-103.927	0	
-30.4	-17.2	1.5	-5.93669	-5.93669	-100.851	0	
-30.4	-14.8	1.5	-3.53228	-3.53228	-100.197	0	
-30.4	-12.4	1.5	-6.15051	-6.15051	-102.455	0	
-30.4	-10	1.5	4.68311	4.68311	-99.4805	0	
-30.4	-7.6	1.5	-4.67959	-4.67959	-100.106	0	
-30.4	-5.2	1.5	-3.61673	-3.61673	-101.999	0	
-30.4	-2.8	1.5	-2.61694	-2.61694	-101.17	0	
-30.4	-0.4	1.5	16.1174	16.1174	-101.234	0	
-30.4	2	1.5	-3.82805	-3.82805	-98.4102	0	
-30.4	4.4	1.5	-3.06772	-3.06772	-100.893	0	
-30.4	6.8	1.5	2.49803	2.49803	-77.2296	0	
-30.4	9.2	1.5	-2.18764	-2.18764	-100.864	0	
-30.4	11.6	1.5	-3.5057	-3.5057	-102.238	0	
-30.4	14	1.5	-5.47912	-5.47912	-101.409	0	
-30.4	16.4	1.5	-6.51861	-6.51861	-103.533	0	
-30.4	18.8	1.5	-11.769	-11.769	-99.8998	0	
-30.4	21.2	1.5	-7.65408	-7.65408	-103.114	0	
-30.4	23.6	1.5	-6.87369	-6.87369	-104.268	0	
-30.4	26	1.5	-12.1458	-12.1458	-104.998	0	
-30.4	28.4	1.5	-8.46629	-8.46629	-90.5807	0	
-30.4	30.8	1.5	-6.72816	-6.72816	-104.334	0	
-30.4	33.2	1.5	-6.12187	-6.12187	-107.248	0	
-30.4	35.6	1.5	-9.86116	-9.86116	-105.3	0	
-30.4	38	1.5	-10.2554	-10.2554	-107.19	0	
-30.4	40.4	1.5	-8.76921	-8.76921	-98.6553	0	
-30.4	42.8	1.5	-9.90642	-9.90642	-106.623	0	
-30.4	45.2	1.5	-12.431	-12.431	-111.333	0	
-30.4	47.6	1.5	-13.6333	-13.6333	-111.535	0	
-30.4	50	1.5	-10.6735	-10.6735	-92.5881	0	
-28	-70	1.5	-18.1768	-18.1768	-116.75	0	
-28	-67.6	1.5	-1.33167	-1.33167	-106.981	0	
-28	-65.2	1.5	-12.8409	-12.8409	-109.937	0	
-28	-62.8	1.5	-7.70566	-7.70566	-106.96	0	
-28	-60.4	1.5	-14.4653	-14.4653	-112.515	0	
-28	-58	1.5	-6.5927	-6.5927	-109.855	0	
-28	-55.6	1.5	-3.71443	-3.71443	-93.4176	0	
-28	-53.2	1.5	-17.4563	-17.4563	-111.592	0	
-28	-50.8	1.5	-13.5312	-13.5312	-99.2494	0	
-28	-48.4	1.5	-8.63772	-8.63772	-108.362	0	
-28	-46	1.5	-7.12575	-7.12575	-110.169	0	
-28	-43.6	1.5	4.24776	4.24776	-104.292	0	
-28	-41.2	1.5	-5.43528	-5.43528	-100.601	0	
-28	-38.8	1.5	-12.4359	-12.4359	-90.7763	0	
-28	-36.4	1.5	-8.95327	-8.95327	-91.5428	0	
-28	-34	1.5	-9.56495	-9.56495	-104.985	0	
-28	-31.6	1.5	3.8414	3.8414	-94.2145	0	
-28	-29.2	1.5	-8.54932	-8.54932	-98.2601	0	
-28	-26.8	1.5	-6.00415	-6.00415	-104.699	0	
-28	-24.4	1.5	-7.31096	-7.31096	-92.7253	0	
-28	-22	1.5	-5.93244	-5.93244	-101.328	0	
-28	-19.6	1.5	-5.59787	-5.59787	-99.4337	0	
-28	-17.2	1.5	-2.66599	-2.66599	-102.27	0	
-28	-14.8	1.5	10.5248	10.5248	-99.4461	0	
-28	-12.4	1.5	-5.83379	-5.83379	-98.5853	0	
-28	-10	1.5	11.0148	11.0148	-100.59	0	
-28	-7.6	1.5	-2.37859	-2.37859	-96.895	0	
-28	-5.2	1.5	-2.45727	-2.45727	-100.382	0	
-28	-2.8	1.5	-1.05824	-1.05824	-97.963	0	
-28	-0.4	1.5	9.7067	9.7067	-101.717	0	
-28	2	1.5	-0.925652	-0.925652	-101.59	0	
-28	4.4	1.5	-1.4819	-1.4819	-98.7823	0	
-28	6.8	1.5	-0.583622	-0.583622	-98.8882	0	
-28	9.2	1.5	-4.24554	-4.24554	-98.2613	0	
-28	11.6	1.5	-1.38598	-1.38598	-101.964	0	
-28	14	1.5	-3.2371	-3.2371	-95.0127	0	
-28	16.4	1.5	-4.21782	-4.21782	-101.737	0	
-28	18.8	1.5	-0.248145	-0.248145	-103.066	0	
-28	21.2	1.5	6.28795	6.28795	-102.476	0	
-28	23.6	1.5	-6.6632	-6.6632	-101.225	0	
-28	26	1.5	-6.72458	-6.72458	-81.9428	0	
-28	28.4	1.5	-6.78499	-6.78499	-103.479	0	
-28	30.8	1.5	-10.3037	-10.3037	-105.811	0	
-28	33.2	1.5	-8.86344	-8.86344	-106.66	0	
-28	35.6	1.5	-12.3017	-12.3017	-98.394	0	
-28	38	1.5	-5.29089	-5.29089	-107.236	0	
-28	40.4	1.5	-10.7841	-10.7841	-97.9436	0	
-28	42.8	1.5	-14.3083	-14.3083	-107.213	0	
-28	45.2	1.5	-12.4881	-12.4881	-108.455	0	
-28	47.6	1.5	-11.4108	-11.4108	-89.7712	0	
-28	50	1.5	-12.7514	-12.7514	-110.179	0	
-25.6	-70	1.5	-10.5842	-10.5842	-103.353	0	
-25.6	-67.6	1.5	-28.4076	-28.4076	-113.145	0	
-25.6	-65.2	1.5	-9.02909	-9.02909	-111.691	0	
-25.6	-62.8	1.5	-17.0475	-17.0475	-113.478	0	
-25.6	-60.4	1.5	-7.01259	-7.01259	-112.48	0	
-25.6	-58	1.5	-5.90297	-5.90297	-108.7	0	
-25.6	-55.6	1.5	-15.361	-15.361	-109.538	0	
-25.6	-53.2	1.5	-11.72	-11.72	-110.552	0	
-25.6	-50.8	1.5	-14.4117	-14.4117	-110.234	0	
-25.6	-48.4	1.5	-10.8351	-10.8351	-97.9918	0	
-25.6	-46	1.5	-12.5151	-12.5151	-97.3741	0	
-25.6	-43.6	1.5	-11.9037	-11.9037	-98.6252	0	
-25.6	-41.2	1.5	0.379422	0.379422	-90.183	0	
-25.6	-38.8	1.5	-11.8679	-11.8679	-106.674	0	
-25.6	-36.4	1.5	-10.2487	-10.2487	-105.845	0	
-25.6	-34	1.5	-2.78843	-2.78843	-102.616	0	
-25.6	-31.6	1.5	10.1368	10.1368	-90.6579	0	
-25.6	-29.2	1.5	-7.45209	-7.45209	-87.5258	0	
-25.6	-26.8	1.5	-3.16036	-3.16036	-102.824	0	
-25.6	-24.4	1.5	-4.7209	-4.7209	-100.716	0	
-25.6	-22	1.5	-2.75174	-2.75174	-103.297	0	
-25.6	-19.6	1.5	-4.45503	-4.45503	-101.11	0	
-25.6	-17.2	1.5	-2.03839	-2.03839	-100.971	0	
-25.6	-14.8	1.5	-3.11558	-3.11558	-99.4045	0	
-25.6	-12.4	1.5	-1.75438	-1.75438	-98.7064	0	
-25.6	-10	1.5	-2.01395	-2.01395	-98.2141	0	
-25.6	-7.6	1.5	-3.8128	-3.8128	-97.7321	0	
-25.6	-5.2	1.5	3.45986	3.45986	-91.6802	0	
-25.6	-2.8	1.5	1.14076	1.14076	-89.3989	0	
-25.6	-0.4	1.5	-0.43407	-0.43407	-96.5331	0	
-25.6	2	1.5	1.10147	1.10147	-95.3809	0	
-25.6	4.4	1.5	0.291199	0.291199	-96.4527	0	
-25.6	6.8	1.5	-0.270084	-0.270084	-97.5372	0	
-25.6	9.2	1.5	-2.22312	-2.22312	-98.3647	0	
-25.6	11.6	1.5	-0.937911	-0.937911	-97.1222	0	
-25.6	14	1.5	-3.56547	-3.56547	-98.054	0	
-25.6	16.4	1.5	-3.57639	-3.57639	-91.7601	0	
-25.6	18.8	1.5	10.807	10.807	-100.932	0	
-25.6	21.2	1.5	11.6536	11.6536	-97.0242	0	
-25.6	23.6	1.5	-5.72034	-5.72034	-101.815	0	
-25.6	26	1.5	-5.58667	-5.58667	-88.6707	0	
-25.6	28.4	1.5	-4.21164	-4.21164	-99.2831	0	
-25.6	30.8	1.5	-6.81834	-6.81834	-106.843	0	
-25.6	33.2	1.5	-10.0008	-10.0008	-97.6805	0	
-25.6	35.6	1.5	-9.73047	-9.73047	-91.8104	0	
-25.6	38	1.5	-9.11113	-9.11113	-100.899	0	
-25.6	40.4	1.5	-12.7974	-12.7974	-95.9875	0	
-25.6	42.8	1.5	-11.7816	-11.7816	-106.873	0	
-25.6	45.2	1.5	-11.9407	-11.9407	-101.932	0	
-25.6	47.6	1.5	-6.09585	-6.09585	-106.538	0	
-25.6	50	1.5	-6.60274	-6.60274	-98.0658	0	
-23.2	-70	1.5	-7.01615	-7.01615	-109.604	0	
-23.2	-67.6	1.5	-7.22741	-7.22741	-111.199	0	
-23.2	-65.2	1.5	-4.21864	-4.21864	-102.777	0	
-23.2	-62.8	1.5	-14.7018	-14.7018	-112.364	0	
-23.2	-60.4	1.5	-11.9337	-11.9337	-89.4454	0	
-23.2	-58	1.5	0.88693	0.88693	-91.9641	0	
-23.2	-55.6	1.5	-2.46291	-2.46291	-109.508	0	
-23.2	-53.2	1.5	8.7651	8.7651	-104.412	0	
-23.2	-50.8	1.5	-11.0548	-11.0548	-99.6711	0	
-23.2	-48.4	1.5	-12.5663	-12.5663	-108.094	0	
-23.2	-46	1.5	-11.4333	-11.4333	-106.985	0	
-23.2	-43.6	1.5	-12.7214	-12.7214	-108.242	0	
-23.2	-41.2	1.5	-4.06469	-4.06469	-92.0081	0	
-23.2	-38.8	1.5	2.33595	2.33595	-104.189	0	
-23.2	-36.4	1.5	-5.82636	-5.82636	-103.098	0	
-23.2	-34	1.5	15.3745	15.3745	-99.4933	0	
-23.2	-31.6	1.5	-1.82053	-1.82053	-104.69	0	
-23.2	-29.2	1.5	-5.60035	-5.60035	-101.774	0	
-23.2	-26.8	1.5	-4.08423	-4.08423	-100.262	0	
-23.2	-24.4	1.5	-4.42914	-4.42914	-101.493	0	
-23.2	-22	1.5	-1.328	-1.328	-100.123	0	
-23.2	-19.6	1.5	-1.0529	-1.0529	-98.3603	0	
-23.2	-17.2	1.5	-1.65477	-1.65477	-99.6994	0	
-23.2	-14.8	1.5	-0.927592	-0.927592	-97.1632	0	
-23.2	-12.4	1.5	1.10865	1.10865	-97.0789	0	
-23.2	-10	1.5	0.425003	0.425003	-96.9877	0	
-23.2	-7.6	1.5	1.7229	1.7229	-94.9089	0	
-23.2	-5.2	1.5	-1.28574	-1.28574	-95.2068	0	
-23.2	-2.8	1.5	1.26847	1.26847	-86.0349	0	
-23.2	-0.4	1.5	1.77308	1.77308	-95.1269	0	
-23.2	2	1.5	0.44174	0.44174	-97.2916	0	
-23.2	4.4	1.5	6.43849	6.43849	-95.1352	0	
-23.2	6.8	1.5	0.0908295	0.0908295	-95.025	0	
-23.2	9.2	1.5	0.905656	0.905656	-95.23	0	
-23.2	11.6	1.5	-1.34292	-1.34292	-95.8473	0	
-23.2	14	1.5	0.61032	0.61032	-98.4246	0	
-23.2	16.4	1.5	-2.08488	-2.08488	-96.2341	0	
-23.2	18.8	1.5	-0.418111	-0.418111	-100.934	0	
-23.2	21.2	1.5	-1.98142	-1.98142	-99.7025	0	
-23.2	23.6	1.5	-3.67844	-3.67844	-97.4047	0	
-23.2	26	1.5	-8.0343	-8.0343	-99.0566	0	
-23.2	28.4	1.5	-4.61035	-4.61035	-99.4215	0	
-23.2	30.8	1.5	-3.46341	-3.46341	-103.579	0	
-23.2	33.2	1.5	-9.4439	-9.4439	-102.48	0	
-23.2	35.6	1.5	-9.75781	-9.75781	-103.85	0	
-23.2	38	1.5	4.35922	4.35922	-104.456	0	
-23.2	40.4	1.5	-7.64875	-7.64875	-83.8147	0	
-23.2	42.8	1.5	-10.4674	-10.4674	-113.328	0	
-23.2	45.2	1.5	6.10483	6.10483	-108.645	0	
-23.2	47.6	1.5	-12.9864	-12.9864	-108.106	0	
-23.2	50	1.5	-5.4059	-5.4059	-91.2052	0	
-20.8	-70	1.5	-13.8758	-13.8758	-101.846	0	
-20.8	-67.6	1.5	-9.95554	-9.95554	-112.111	0	
-20.8	-65.2	1.5	-18.2135	-18.2135	-100.327	0	
-20.8	-62.8	1.5	-7.98621	-7.98621	-103.211	0	
-20.8	-60.4	1.5	-14.6728	-14.6728	-109.703	0	
-20.8	-58	1.5	-8.02489	-8.02489	-107.764	0	
-20.8	-55.6	1.5	-3.61611	-3.61611	-103.058	0	
-20.8	-53.2	1.5	-13.6987	-13.6987	-108.17	0	
-20.8	-50.8	1.5	-4.27866	-4.27866	-104.269	0	
-20.8	-48.4	1.5	-10.8796	-10.8796	-102.843	0	
-20.8	-46	1.5	-5.75127	-5.75127	-102.013	0	
-20.8	-43.6	1.5	-3.96894	-3.96894	-94.0962	0	
-20.8	-41.2	1.5	-3.72463	-3.72463	-107.506	0	
-20.8	-38.8	1.5	-8.53362	-8.53362	-99.9488	0	
-20.8	-36.4	1.5	-7.50686	-7.50686	-96.9696	0	
-20.8	-34	1.5	-8.19898	-8.19898	-98.5889	0	
-20.8	-31.6	1.5	7.6476	7.6476	-98.2831	0	
-20.8	-29.2	1.5	-6.01763	-6.01763	-102.789	0	
-20.8	-26.8	1.5	-0.102455	-0.102455	-101.497	0	
-20.8	-24.4	1.5	1.49126	1.49126	-100.593	0	
-20.8	-22	1.5	3.02401	3.02401	-98.2628	0	
